id,book_id,author,title,average_rating,ratings_count,primary_genre,secondary_genre,tertiary_genre
265,14891,Betty  Smith,A Tree Grows in Brooklyn,4.24,291909,Classics,Fiction,Historical
266,13148,James Patterson,"Kiss the Girls (Alex Cross, #2)",3.93,274639,Mystery,Fiction,Thriller
267,21853621,Kristin Hannah,The Nightingale,4.54,253606,Historical,Historical Fiction,Fiction
268,6334,Kazuo Ishiguro,Never Let Me Go,3.8,294123,Fiction,Science Fiction,Science Fiction
269,366522,Cecelia Ahern,P.S. I Love You,4.01,262921,Young Adult,Romance,Contemporary
270,17899948,Daphne du Maurier,Rebecca,4.2,177384,Classics,Fiction,Mystery
271,18373,Daniel Keyes,Flowers for Algernon,4.07,313044,Fiction,Classics,Science Fiction
272,6952,Laura Esquivel,Like Water for Chocolate,3.94,263199,Fiction,Magical Realism,Romance
273,1103,Lisa See,Snow Flower and the Secret Fan,4.05,280475,Historical,Historical Fiction,Fiction
274,22034,Mario Puzo,The Godfather,4.36,256480,Fiction,Classics,Mystery
275,49750,John Green,An Abundance of Katherines,3.63,312754,Young Adult,Contemporary,Fiction
276,29579,Isaac Asimov,Foundation (Foundation #1),4.13,279688,Science Fiction,Fiction,Classics
277,15783514,Neil Gaiman,The Ocean at the End of the Lane,3.99,293844,Fantasy,Fiction,Magical Realism
278,30118,Shel Silverstein,A Light in the Attic,4.34,297861,Poetry,Childrens,Classics
279,29056083,John Tiffany,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,270603,Fantasy,Fiction,Young Adult
280,11614718,Lauren Oliver,"Delirium (Delirium, #1)",3.99,256975,Young Adult,Science Fiction,Dystopia
281,32499,John Grisham,The Pelican Brief,3.95,288376,Fiction,Mystery,Thriller
282,17061,Neil Gaiman,Coraline,4.03,316379,Fantasy,Horror,Fiction
283,12067,Terry Pratchett,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4.25,298304,Fantasy,Fiction,Humor
284,70401,Jack Kerouac,On the Road,3.64,246602,Classics,Fiction,Travel
285,16181775,Graeme Simsion,"The Rosie Project (Don Tillman, #1)",4.01,251703,Fiction,Romance,Contemporary
286,3063499,Nicholas Sparks,The Lucky One,4.1,267166,Romance,Fiction,Womens Fiction
287,2122,Ayn Rand,The Fountainhead,3.85,244545,Fiction,Classics,Philosophy
288,19691,Tom Clancy,"The Hunt for Red October (Jack Ryan Universe, #4)",4.01,270318,Fiction,Thriller,Mystery
289,76620,Richard Adams,"Watership Down (Watership Down, #1)",4.05,292426,Classics,Fiction,Fantasy
290,10335308,Mindy Kaling,Is Everyone Hanging Out Without Me? (And Other Concerns),3.84,290674,Nonfiction,Autobiography,Memoir
291,3591262,Abraham Verghese,Cutting for Stone,4.28,258319,Fiction,Historical,Historical Fiction
292,140225,C.S. Lewis,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",4.08,306492,Fantasy,Fiction,Classics
293,295,Robert Louis Stevenson,Treasure Island,3.82,268012,Classics,Fiction,Adventure
294,9520360,Rick Riordan,"The Son of Neptune (The Heroes of Olympus, #2)",4.44,299980,Fantasy,Young Adult,Fantasy
295,10644930,Stephen King,11/22/1963,4.29,258464,Fiction,Historical,Historical Fiction
296,4948,Eric Carle,The Very Hungry Caterpillar Board Book,4.29,296952,Childrens,Picture Books,Childrens
297,135479,Kurt Vonnegut Jr.,Cat's Cradle,4.18,238940,Fiction,Classics,Science Fiction
298,2493,H.G. Wells,The Time Machine,3.87,276076,Classics,Science Fiction,Fiction
299,7933292,Todd Burpo,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,4.01,228371,Nonfiction,Christian,Religion
300,39999,John Boyne,The Boy in the Striped Pajamas,4.1,285692,Historical,Historical Fiction,Fiction
301,4900,Joseph Conrad,Heart of Darkness,3.42,255576,Classics,Fiction,Literature
302,7812659,Nicholas Sparks,Safe Haven,4.19,255531,Romance,Fiction,Womens Fiction
303,52529,Rhonda Byrne,"The Secret (The Secret, #1)",3.62,241537,Fantasy,Fiction,Young Adult
304,227711,Wally Lamb,I Know This Much Is True,4.17,246917,Fiction,Contemporary,Novels
305,33124137,Stephen King,Pet Sematary,3.91,256383,Horror,Fiction,Thriller
306,5203,Wally Lamb,She's Come Undone,3.84,259576,Fiction,Contemporary,Womens Fiction
307,1215032,Patrick Rothfuss,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4.57,245686,Fantasy,Fiction,Fantasy
308,33724,Sophie Kinsella,Can You Keep a Secret?,3.83,278747,Womens Fiction,Chick Lit,Romance
309,6752378,Cassandra Clare,"City of Fallen Angels (The Mortal Instruments, #4)",4.16,341826,Fantasy,Young Adult,Fantasy
310,14748,Jennifer Weiner,"Good in Bed (Cannie Shapiro, #1)",3.7,248804,Womens Fiction,Chick Lit,Fiction
311,3412,Colleen McCullough,The Thorn Birds,4.22,255651,Fiction,Historical,Historical Fiction
312,2213661,Neil Gaiman,The Graveyard Book,4.12,302303,Fantasy,Young Adult,Fiction
313,13158800,M.L. Stedman,The Light Between Oceans,4,243526,Fiction,Historical,Historical Fiction
314,28194,Cornelia Funke,"Inkheart (Inkworld, #1)",3.86,285011,Young Adult,Fiction,Childrens
315,4894,Spencer Johnson,Who Moved My Cheese?,3.74,237272,Nonfiction,Self Help,Business
316,9791,Bill Bryson,A Walk in the Woods,4.05,250192,Nonfiction,Travel,Autobiography
317,13214,Maya Angelou,I Know Why the Caged Bird Sings,4.19,270859,Nonfiction,Classics,Autobiography
318,15818107,Christina Baker Kline,Orphan Train,4.14,226091,Historical,Historical Fiction,Fiction
319,8755776,Cassandra Clare,"City of Lost Souls (The Mortal Instruments, #5)",4.3,300553,Fantasy,Young Adult,Romance
320,13526165,Maria Semple,"Where'd You Go, Bernadette",3.9,215453,Fiction,Contemporary,Humor
321,10365,Wilson Rawls,Where the Red Fern Grows,4.04,268548,Classics,Fiction,Young Adult
322,14497,Neil Gaiman,Neverwhere,4.18,268318,Fantasy,Fiction,Fantasy
323,9717,Milan Kundera,The Unbearable Lightness of Being,4.08,205279,Fiction,Classics,Philosophy
324,16068905,Rainbow Rowell,Fangirl,4.12,340379,Young Adult,Contemporary,Romance
325,4473,John Irving,A Prayer for Owen Meany,4.22,226964,Fiction,Classics,Contemporary
326,32234,Janet Fitch,White Oleander,3.93,245674,Fiction,Contemporary,Young Adult
327,9275658,Marie Lu,"Legend (Legend, #1)",4.19,299998,Young Adult,Science Fiction,Dystopia
328,14866,Jodi Picoult,Nineteen Minutes,4.1,235978,Fiction,Contemporary,Womens Fiction
329,2318271,Randy Pausch,The Last Lecture,4.25,241869,Nonfiction,Autobiography,Memoir
330,228665,Robert Jordan,"The Eye of the World (Wheel of Time, #1)",4.18,260184,Fantasy,Fiction,Fantasy
331,10916,Jodi Picoult,The Pact,4,221225,Fiction,Romance,Contemporary
332,65605,C.S. Lewis,"The Magician's Nephew (Chronicles of Narnia, #6)",4.01,268355,Fantasy,Classics,Fiction
333,2153405,Lisa Genova,Still Alice,4.3,223432,Fiction,Contemporary,Psychology
334,13596809,Sylvia Day,"Reflected in You (Crossfire, #2)",4.33,252564,Romance,Adult Fiction,Erotica
335,6689,Roald Dahl,James and the Giant Peach,3.99,270402,Childrens,Fantasy,Fiction
336,13137,James Patterson,"1st to Die (Women's Murder Club, #1)",4.05,233984,Mystery,Fiction,Thriller
337,13,Douglas Adams,The Ultimate Hitchhiker's Guide to the Galaxy,4.37,222842,Science Fiction,Fiction,Humor
338,6280118,David Nicholls,One Day,3.77,222926,Nonfiction,Humor,Autobiography
339,32929,Margaret Wise Brown,Goodnight Moon,4.27,244842,Childrens,Childrens,Picture Books
340,7747374,Pittacus Lore,"I Am Number Four (Lorien Legacies, #1)",3.94,253437,Young Adult,Fantasy,Science Fiction
341,1371,Homer,The Iliad,3.83,241088,Classics,Poetry,Fiction
342,13497818,J.K. Rowling,The Casual Vacancy,3.28,231835,Fiction,Contemporary,Mystery
343,24192,John Grisham,The Runaway Jury,3.96,222712,Fiction,Thriller,Mystery
344,4138,David Sedaris,Naked,4.08,201337,Humor,Nonfiction,Autobiography
345,45978,Christopher Paolini,"Eldest (The Inheritance Cycle, #2)",3.96,250000,Fantasy,Young Adult,Fiction
346,236093,L. Frank Baum,"The Wonderful Wizard of Oz (Oz, #1)",3.98,247521,Classics,Fantasy,Fiction
347,121749,C.S. Lewis,"Prince Caspian (Chronicles of Narnia, #2)",3.96,250221,Fantasy,Classics,Fiction
348,16143347,E. Lockhart,We Were Liars,3.85,273442,Young Adult,Contemporary,Mystery
349,11590,Stephen King,'Salem's Lot,3.99,228680,Horror,Fiction,Paranormal
350,7745,Hunter S. Thompson,Fear and Loathing in Las Vegas,4.08,232489,Fiction,Classics,Humor
351,10025305,Cassandra Clare,"Clockwork Prince (The Infernal Devices, #2)",4.46,307994,Fantasy,Young Adult,Romance
352,20910157,Amy Poehler,Yes Please,3.81,251082,Nonfiction,Autobiography,Memoir
353,12996,William Shakespeare,Othello,3.88,238875,Classics,Plays,Fiction
354,6149,Toni Morrison,Beloved,3.77,233825,Fiction,Classics,Historical
355,3236307,Kristin Cashore,"Graceling (Graceling Realm, #1)",4.1,281185,Fantasy,Young Adult,Romance
356,78411,Lemony Snicket,"The Bad Beginning (A Series of Unfortunate Events, #1)",3.89,275670,Fiction,Young Adult,Childrens
357,355697,Erich Maria Remarque,All Quiet on the Western Front,3.92,249113,Classics,Fiction,Historical
358,191139,Dr. Seuss,"Oh, The Places You'll Go!",4.34,257260,Childrens,Childrens,Picture Books
359,16115612,Khaled Hosseini,And the Mountains Echoed,4.03,199326,Fiction,Historical,Historical Fiction
360,7082,Philip K. Dick,Do Androids Dream of Electric Sheep?,4.08,223828,Science Fiction,Fiction,Classics
361,18254,Charles Dickens,Oliver Twist,3.85,230181,Classics,Fiction,Historical
362,17383917,C.S. Lewis,The Screwtape Letters,4.21,116277,Fiction,Classics,Christian
363,6936382,Stephanie Perkins,"Anna and the French Kiss (Anna and the French Kiss, #1)",4.08,259479,Romance,Young Adult,Contemporary
364,113946,Dr. Seuss,How the Grinch Stole Christmas!,4.36,250602,Childrens,Childrens,Picture Books
365,5805,Alan Moore,V for Vendetta,4.25,210682,Sequential Art,Graphic Novels,Sequential Art
366,2203,David McCullough,John Adams,4.05,215780,History,Biography,Nonfiction
367,14995,Dean Koontz,"Odd Thomas (Odd Thomas, #1)",3.94,205986,Horror,Fiction,Mystery
368,119324,Philip Pullman,"The Subtle Knife (His Dark Materials, #2)",4.1,242503,Fantasy,Young Adult,Fiction
369,22232,Jerry Spinelli,"Stargirl (Stargirl, #1)",3.74,237560,Young Adult,Fiction,Contemporary
370,7090447,Rick Riordan,"The Red Pyramid (Kane Chronicles, #1)",4.06,232791,Fantasy,Young Adult,Fantasy
371,350,Robert A. Heinlein,Stranger in a Strange Land,3.91,220301,Science Fiction,Fiction,Classics
372,10176,David Sedaris,Dress Your Family in Corduroy and Denim,4.08,191923,Humor,Nonfiction,Autobiography
373,6319,Roald Dahl,The BFG,4.22,245855,Fantasy,Childrens,Fiction
374,21,Bill Bryson,A Short History of Nearly Everything,4.19,191535,Nonfiction,Science,History
375,1852,Jack London,The Call of the Wild,3.83,223932,Classics,Fiction,Adventure
376,7864437,James Dashner,"The Death Cure (Maze Runner, #3)",3.77,223674,Young Adult,Science Fiction,Dystopia
377,16793,Neil Gaiman,Stardust,4.07,237602,Fantasy,Fiction,Romance
378,33917,Jhumpa Lahiri,The Namesake,3.96,184211,Fiction,Cultural,India
379,8667848,Deborah Harkness,"A Discovery of Witches (All Souls Trilogy, #1)",3.99,226622,Fantasy,Fiction,Romance
380,11297,Haruki Murakami,Norwegian Wood,4.02,183988,Fiction,Cultural,Japan
381,5168,Billie Letts,Where the Heart Is,4,208333,Fiction,Womens Fiction,Chick Lit
382,6567017,John Green,"Will Grayson, Will Grayson",3.84,236431,Young Adult,Contemporary,LGBT
383,1241,James Frey,A Million Little Pieces,3.62,184241,Fiction,Contemporary,Psychology
384,2282133,Richelle Mead,"Frostbite (Vampire Academy, #2)",4.3,256745,Young Adult,Fantasy,Paranormal
385,8520610,Susan Cain,Quiet: The Power of Introverts in a World That Can't Stop Talking,4.04,202135,Nonfiction,Psychology,Self Help
386,233818,Scott O'Dell,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",3.8,236015,Young Adult,Fiction,Historical
387,17250,Arthur Miller,The Crucible,3.55,242980,Classics,Plays,Fiction
388,50,Gary Paulsen,"Hatchet (Brian's Saga, #1)",3.68,222553,Young Adult,Fiction,Adventure
389,68428,Brandon Sanderson,"The Final Empire (Mistborn, #1)",4.43,208944,Fantasy,Fiction,Fantasy
390,51496,Robert Louis Stevenson,The Strange Case of Dr. Jekyll and Mr. Hyde,3.79,223535,Classics,Horror,Fiction
391,7784,Dr. Seuss,The Lorax,4.35,226564,Childrens,Childrens,Picture Books
392,389627,Jeff Kinney,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",3.96,254852,Fiction,Humor,Childrens
393,7896527,Sarah J. Maas,"Throne of Glass (Throne of Glass, #1)",4.24,274987,Fantasy,Young Adult,Romance
394,2802316,Richelle Mead,"Shadow Kiss (Vampire Academy, #3)",4.37,266742,Young Adult,Paranormal,Vampires
395,46170,Ernest Hemingway,For Whom the Bell Tolls,3.95,195063,Classics,Fiction,Literature
396,3367956,Jamie Ford,Hotel on the Corner of Bitter and Sweet,3.98,197294,Historical,Historical Fiction,Fiction
397,343,Patrick Süskind,Perfume: The Story of a Murderer,4,178135,Fiction,Classics,Historical
398,1097,Eric Schlosser,Fast Food Nation: The Dark Side of the All-American Meal,3.73,179347,Nonfiction,Food and Drink,Food
399,3950967,J.K. Rowling,The Tales of Beedle the Bard,4.06,284833,Fantasy,Fiction,Young Adult
400,888628,William Gibson,Neuromancer,3.88,183878,Science Fiction,Fiction,Science Fiction
401,10799,Ernest Hemingway,A Farewell to Arms,3.79,186613,Classics,Fiction,Historical
402,391729,Edgar Allan Poe,The Tell-Tale Heart and Other Writings,4.15,195689,Classics,Horror,Fiction
403,10534,Sun Tzu,The Art of War,3.95,167332,Classics,Nonfiction,Philosophy
404,11367726,William Landay,Defending Jacob,3.97,182025,Fiction,Mystery,Thriller
405,4980,Kurt Vonnegut Jr.,Breakfast of Champions,4.08,178154,Fiction,Classics,Science Fiction
406,627206,Betty Edwards,The New Drawing on the Right Side of the Brain,3.84,218264,Art,Nonfiction,Art
407,5826,Ann Patchett,Bel Canto,3.92,192330,Fiction,Contemporary,Literary Fiction
408,1842,Jared Diamond,"Guns, Germs, and Steel: The Fates of Human Societies",4,171558,History,Nonfiction,Science
409,9375,Fannie Flagg,Fried Green Tomatoes at the Whistle Stop Cafe,4.26,207508,Fiction,Historical,Historical Fiction
410,37781,Chinua Achebe,"Things Fall Apart (The African Trilogy, #1)",3.61,199346,Fiction,Classics,Historical
411,33722,Sophie Kinsella,The Undomestic Goddess,3.82,200509,Womens Fiction,Chick Lit,Romance
412,23878688,Gary Chapman,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,4.23,165675,Nonfiction,Self Help,Relationships
413,7190,Alexandre Dumas,The Three Musketeers,4.06,195274,Classics,Fiction,Historical
414,6948436,Chris Cleave,Little Bee,3.7,116784,Fiction,Cultural,Africa
415,3975774,Alyson Noel,"Evermore (The Immortals, #1)",3.59,230031,Young Adult,Fantasy,Fantasy
416,6327,Roald Dahl,The Witches,4.17,221431,Fantasy,Classics,Fiction
417,40440,Diane Setterfield,The Thirteenth Tale,3.95,213200,Fiction,Mystery,Historical
418,6479259,Richelle Mead,"Spirit Bound (Vampire Academy, #5)",4.37,224247,Young Adult,Paranormal,Vampires
419,5996153,Richelle Mead,"Blood Promise (Vampire Academy, #4)",4.35,231853,Young Adult,Paranormal,Vampires
420,3478,Nicholas Sparks,Message in a Bottle,3.95,185116,Romance,Fiction,Womens Fiction
421,8683812,Paula McLain,The Paris Wife,3.79,191850,Historical,Historical Fiction,Fiction
423,16248068,Kiera Cass,"The Elite (The Selection, #2)",4.02,234247,Young Adult,Romance,Science Fiction
424,119073,Umberto Eco,The Name of the Rose,4.11,200217,Fiction,Historical,Historical Fiction
425,46799,Beatrice Sparks,Go Ask Alice,3.77,196677,Young Adult,Fiction,Classics
426,310612,John Kennedy Toole,A Confederacy of Dunces,3.89,170776,Fiction,Classics,Humor
427,92303,Oscar Wilde,The Importance of Being Earnest,4.17,210630,Classics,Plays,Fiction
428,12127750,Rick Riordan,"The Mark of Athena (The Heroes of Olympus, #3)",4.47,277491,Fantasy,Fantasy,Mythology
429,34497,Terry Pratchett,"The Color of Magic (Discworld, #1; Rincewind #1)",3.97,190590,Fantasy,Fiction,Humor
430,4929,Haruki Murakami,Kafka on the Shore,4.13,167593,Fiction,Magical Realism,Fantasy
431,28877,Thomas Harris,"Red Dragon (Hannibal Lecter, #1)",4.01,194013,Horror,Fiction,Thriller
432,41804,Isaac Asimov,"I, Robot (Robot #0.1)",4.17,198368,Science Fiction,Fiction,Classics
433,42899,J.R. Ward,"Dark Lover (Black Dagger Brotherhood, #1)",4.21,227021,Romance,Fantasy,Paranormal
434,7791997,Becca Fitzpatrick,"Crescendo (Hush, Hush, #2)",4.07,226237,Young Adult,Fantasy,Paranormal
435,6482837,Lauren Oliver,Before I Fall,3.92,220160,Young Adult,Contemporary,Fiction
436,9777,Arundhati Roy,The God of Small Things,3.91,165378,Fiction,Cultural,India
437,18079776,Sue Monk Kidd,The Invention of Wings,4.23,168006,Historical,Historical Fiction,Fiction
438,6469165,Liane Moriarty,What Alice Forgot,4.05,165704,Fiction,Womens Fiction,Chick Lit
439,3869,Stephen Hawking,A Brief History of Time,4.12,165628,Science,Nonfiction,Science
440,7315573,Ken Follett,"Fall of Giants (The Century Trilogy, #1)",4.26,168911,Historical,Historical Fiction,Fiction
441,6320534,Stephen King,Under the Dome,3.89,183292,Horror,Fiction,Science Fiction
442,830,Neal Stephenson,Snow Crash,4.02,175883,Science Fiction,Fiction,Science Fiction
443,51738,Sarah Dessen,Just Listen,4.06,202180,Young Adult,Romance,Contemporary
444,99107,A.A. Milne,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",4.34,207550,Classics,Childrens,Fiction
445,9736930,S.J. Watson,Before I Go to Sleep,3.87,180896,Fiction,Thriller,Mystery
446,102868,Arthur Conan Doyle,A Study in Scarlet,4.15,201499,Classics,Mystery,Fiction
447,2248573,Christopher Paolini,"Brisingr (The Inheritance Cycle, #3)",4.03,211645,Fantasy,Young Adult,Fiction
448,56495,Rick Warren,The Purpose Driven Life: What on Earth Am I Here for?,3.9,170491,Christian,Nonfiction,Religion
449,676924,P.C. Cast,"Betrayed (House of Night, #2)",3.93,205340,Young Adult,Paranormal,Vampires
450,47212,Jim Butcher,"Storm Front (The Dresden Files, #1)",4.02,203053,Fantasy,Fantasy,Urban Fantasy
451,50398,Jane Austen,Northanger Abbey,3.8,205167,Classics,Fiction,Romance
452,16101128,Rick Yancey,"The 5th Wave (The 5th Wave, #1)",4.1,260048,Young Adult,Science Fiction,Science Fiction
453,10920,Charles Frazier,Cold Mountain,3.83,185979,Historical,Historical Fiction,Fiction
454,767680,Laura Joffe Numeroff,If You Give a Mouse a Cookie,4.24,198083,Childrens,Picture Books,Childrens
455,42155,Emily Giffin,"Something Blue (Darcy & Rachel, #2)",3.92,172417,Womens Fiction,Chick Lit,Romance
456,12220,Tennessee Williams,A Streetcar Named Desire,3.97,194493,Plays,Classics,Fiction
457,10692,Elizabeth Kostova,The Historian,3.77,190473,Fiction,Historical,Historical Fiction
458,20170404,Emily St. John Mandel,Station Eleven,4.02,160466,Fiction,Science Fiction,Science Fiction
459,18774964,Fredrik Backman,A Man Called Ove,4.35,183777,Fiction,Contemporary,Audiobook
460,18335634,Cassandra Clare,"Clockwork Princess (The Infernal Devices, #3)",4.59,162099,Fantasy,Young Adult,Romance
461,1078,Pearl S. Buck,"The Good Earth (House of Earth, #1)",3.97,182220,Classics,Fiction,Historical
462,2784,John Berger,Ways of Seeing,3.75,155658,Art,Nonfiction,Philosophy
463,5364,Diana Gabaldon,"Dragonfly in Amber (Outlander, #2)",4.31,178110,Historical,Historical Fiction,Romance
464,1923820,Anonymous,Holy Bible: King James Version,4.43,159457,Religion,Classics,Nonfiction
465,14758,Jennifer Weiner,In Her Shoes,3.78,167400,Womens Fiction,Chick Lit,Fiction
466,659469,Chuck Dixon,The Hobbit: Graphic Novel,4.48,155338,Fantasy,Sequential Art,Graphic Novels
467,297673,Junot Díaz,The Brief Wondrous Life of Oscar Wao,3.89,160330,Fiction,Contemporary,Magical Realism
468,37415,Zora Neale Hurston,Their Eyes Were Watching God,3.87,181106,Classics,Fiction,Historical
